Year,FuelConsumption(L/KM),Kilometres,Doors,Seats,Price,Automatic,Manual,DEMO,NEW,USED,Engine_cyl_num,Engine_total_vol,log_Price,log_Year,log_FuelConsumption(L/KM),log_Kilometres,log_Doors,log_Seats,log_Automatic,log_Manual,log_DEMO,log_NEW,log_USED,log_Engine_cyl_num,log_Engine_total_vol
2022,7.8,7895.0,4,5,44990.0,1,0,0,0,1,4,2.0,10.714195521835219,7.611842399580417,2.0541237336955462,8.973984926689743,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.6931471805599453
2019,9.5,57352.0,4,7,124990.0,1,0,0,0,1,8,4.5,11.735989013084268,7.610357618312838,2.2512917986064953,10.956962995532708,1.3862943611198906,1.9459101490553132,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,2.0794415416798357,1.5040773967762742
2017,6.4,103747.0,4,5,19990.0,1,0,0,0,1,4,1.8,9.902987427494446,7.6093665379542115,1.8562979903656263,11.549710522012228,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.5877866649021191
2014,5.8,47769.0,5,5,17220.0,1,0,0,0,1,4,1.5,9.753826777981722,7.607878073278507,1.7578579175523736,10.774132172524535,1.6094379124341003,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.4054651081081644
2015,8.1,186885.0,4,5,38995.0,0,1,0,0,1,4,2.8,10.571188711764599,7.608374474380783,2.0918640616783932,12.138248733401074,1.3862943611198906,1.6094379124341003,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,1.3862943611198906,1.0296194171811581
2013,5.3,191912.0,3,5,7990.0,0,1,0,0,1,4,1.4,8.98594603876032,7.607381425639791,1.667706820558076,12.164792212609758,1.0986122886681098,1.6094379124341003,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,1.3862943611198906,0.3364722366212129
2018,5.4,100180.0,4,5,40888.0,1,0,0,0,1,4,2.0,10.618591900448115,7.609862200913554,1.6863989535702288,11.514723846911608,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.6931471805599453
2019,8.1,44547.0,4,5,69880.0,1,0,0,0,1,4,2.0,11.154534764247993,7.610357618312838,2.0918640616783932,10.704300090564171,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.6931471805599453
2018,7.8,54963.0,4,5,27800.0,1,0,0,0,1,4,2.5,10.232791299678729,7.609862200913554,2.0541237336955462,10.914415510559355,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.9162907318741551
2016,8.7,98438.0,2,4,99888.0,1,0,0,0,1,8,4.0,11.511804837301526,7.60887062919126,2.163323025660538,11.49718218735427,0.6931471805599453,1.3862943611198906,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,2.0794415416798357,1.3862943611198906
2015,8.4,98096.0,4,7,39990.0,1,0,0,0,1,4,3.0,10.596384701840863,7.608374474380783,2.128231705849268,11.49370187000247,1.3862943611198906,1.9459101490553132,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,1.0986122886681098
2018,8.6,54105.0,4,2,24990.0,1,0,0,0,1,4,1.9,10.126231023828998,7.609862200913554,2.151762203259462,10.898681882005748,1.3862943611198906,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.6418538861723947
2012,8.8,132762.0,4,5,18999.0,1,0,0,0,1,6,2.7,9.85214162518454,7.60688453121963,2.174751721484161,11.796313330498986,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.791759469228055,0.9932517730102834
2023,8.1,17.0,4,5,60880.0,1,0,1,0,0,4,2.0,11.016659992535567,7.612336837167746,2.0918640616783932,2.833213344056216,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,1.3862943611198906,0.6931471805599453
2014,9.0,140057.0,4,7,33888.0,1,0,0,0,1,4,3.2,10.430816248401133,7.607878073278507,2.1972245773362196,11.849804761588421,1.3862943611198906,1.9459101490553132,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,1.1631508098056809
2009,11.0,229257.0,4,5,12777.0,0,1,0,0,1,6,3.6,9.455401958591324,7.605392364814935,2.3978952727983707,12.342598924003692,1.3862943611198906,1.6094379124341003,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,1.791759469228055,1.2809338454620642
2013,9.2,193841.0,4,5,22913.0,1,0,0,0,1,5,3.2,10.039459714059342,7.607381425639791,2.2192034840549946,12.174793514371034,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.6094379124341003,1.1631508098056809
2012,8.1,305742.0,4,5,26990.0,0,1,0,0,1,4,3.0,10.20322170601205,7.60688453121963,2.0918640616783932,12.630496888039485,1.3862943611198906,1.6094379124341003,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,1.3862943611198906,1.0986122886681098
2011,6.3,89441.0,3,5,13990.0,1,0,0,0,1,4,1.5,9.546098067659527,7.606387389772652,1.840549633397487,11.401334469006208,1.0986122886681098,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.4054651081081644
2020,4.2,54016.0,4,5,38990.0,1,0,0,0,1,4,2.5,10.571060481976643,7.61085279039525,1.4350845252893227,10.897035577955629,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.9162907318741551
2021,6.8,16684.0,4,5,49880.0,1,0,0,0,1,4,2.0,10.817375399793972,7.611347717403621,1.916922612182061,9.722205455316836,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.6931471805599453
2019,6.8,190812.0,4,5,27888.0,1,0,0,0,1,4,2.3,10.235951767759802,7.610357618312838,1.916922612182061,12.159043929100397,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.8329091229351039
2015,7.3,74396.0,4,5,32880.0,1,0,0,0,1,4,2.0,10.400619849170116,7.608374474380783,1.9878743481543455,11.217157455935018,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.6931471805599453
2015,6.6,60584.0,5,5,21950.0,1,0,0,0,1,4,1.8,9.996522418503318,7.608374474380783,1.8870696490323797,11.01178611079366,1.6094379124341003,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.5877866649021191
2018,6.8,81579.0,4,7,24900.0,1,0,0,0,1,4,2.4,10.1226230824528,7.609862200913554,1.916922612182061,11.30932715489007,1.3862943611198906,1.9459101490553132,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.8754687373538999
2015,10.4,119401.0,4,5,24800.0,1,0,0,0,1,6,3.6,10.118598932153073,7.608374474380783,2.341805806147327,11.690242855114947,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.791759469228055,1.2809338454620642
2018,7.0,56601.0,4,5,109990.0,1,0,0,0,1,6,3.0,11.608144731551162,7.609862200913554,1.9459101490553132,10.943781931879723,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.791759469228055,1.0986122886681098
2011,7.5,173428.0,4,5,6990.0,1,0,0,0,1,4,1.8,8.852235835227855,7.606387389772652,2.0149030205422647,12.063517806647923,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.5877866649021191
2023,4.9,15.0,2,2,46887.0,0,1,0,1,0,4,2.0,10.755495730510303,7.612336837167746,1.589235205116581,2.70805020110221,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,1.3862943611198906,0.6931471805599453
2010,6.7,212994.0,4,5,9990.0,1,0,0,0,1,4,1.8,9.2093398716426,7.605890001053122,1.9021075263969205,12.269019275280723,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.5877866649021191
2022,8.6,1272.0,4,5,61888.0,1,0,1,0,0,4,2.4,11.033081578812967,7.611842399580417,2.151762203259462,7.148345743900068,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,1.3862943611198906,0.8754687373538999
2015,8.1,183098.0,4,5,34990.0,1,0,0,0,1,4,3.0,10.462817585361734,7.608374474380783,2.0918640616783932,12.117776807610046,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,1.0986122886681098
2018,9.5,181769.0,4,7,95950.0,1,0,0,0,1,8,4.5,11.471582501435845,7.609862200913554,2.2512917986064953,12.110491929134126,1.3862943611198906,1.9459101490553132,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,2.0794415416798357,1.5040773967762742
2015,11.7,100360.0,4,2,18913.0,1,0,0,0,1,4,2.0,9.847604795288454,7.608374474380783,2.4595888418037104,11.516519000480358,1.3862943611198906,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.6931471805599453
2018,7.7,76157.0,4,5,33990.0,1,0,0,0,1,4,1.6,10.433821642690162,7.609862200913554,2.0412203288596382,11.240552277933109,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.47000362924573563
2009,10.5,172481.0,4,5,15990.0,1,0,0,0,1,4,2.5,9.679718805828,7.605392364814935,2.3513752571634776,12.058042364459617,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.9162907318741551
2021,7.4,25264.0,5,5,28280.0,1,0,0,0,1,4,2.0,10.24991012001051,7.611347717403621,2.0014800002101243,10.137135736495424,1.6094379124341003,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.6931471805599453
2011,9.9,163118.0,4,5,14995.0,1,0,0,0,1,6,3.5,9.61547209118311,7.606387389772652,2.2925347571405443,12.002229144260959,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.791759469228055,1.252762968495368
2017,6.9,58658.0,4,5,27987.0,1,0,0,0,1,4,2.0,10.23949539562907,7.6093665379542115,1.9315214116032138,10.979479247166704,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.6931471805599453
2019,9.4,61600.0,4,5,69838.0,1,0,0,0,1,6,3.0,11.153933553219133,7.610357618312838,2.2407096892759584,11.02841714952161,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.791759469228055,1.0986122886681098
2011,6.0,278106.0,4,5,13999.0,1,0,0,0,1,6,3.0,9.546741177474825,7.606387389772652,1.791759469228055,12.535757614962352,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.791759469228055,1.0986122886681098
2019,11.1,59070.0,2,2,26888.0,0,1,0,0,1,4,2.7,10.199435369404942,7.610357618312838,2.4069451083182885,10.986478460301282,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,1.3862943611198906,0.9932517730102834
2015,8.3,173467.0,4,5,18990.0,1,0,0,0,1,4,2.5,9.85166780380633,7.608374474380783,2.1162555148025524,12.063742658549302,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.9162907318741551
2018,4.7,56012.0,4,5,23990.0,1,0,0,0,1,4,1.6,10.08539235583374,7.609862200913554,1.547562508716013,10.933321232475668,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.47000362924573563
2018,5.7,94406.0,4,5,21990.0,1,0,0,0,1,4,2.0,9.998343083548807,7.609862200913554,1.7404661748405046,11.455359909435817,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.6931471805599453
2011,6.1,181675.0,4,5,12990.0,1,0,0,0,1,4,2.0,9.471935109664646,7.606387389772652,1.8082887711792655,12.109974655484837,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.6931471805599453
2014,11.8,96156.0,4,5,64990.0,1,0,0,0,1,8,5.5,11.081988690888394,7.607878073278507,2.468099531471619,11.47372715156607,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,2.0794415416798357,1.7047480922384253
2017,10.2,66104.0,4,5,42990.0,1,0,0,0,1,6,3.3,10.668722809490328,7.6093665379542115,2.322387720290225,11.09898453838102,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.791759469228055,1.1939224684724346
2019,5.7,42320.0,4,5,46999.0,1,0,0,0,1,4,1.3,10.757881603870102,7.610357618312838,1.7404661748405046,10.65301506653218,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.26236426446749106
2005,7.8,124242.0,5,5,9900.0,1,0,0,0,1,4,1.5,9.20029003612268,7.60339933974067,2.0541237336955462,11.729986555568079,1.6094379124341003,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.4054651081081644
2010,7.4,98924.0,4,5,14913.0,1,0,0,0,1,4,1.8,9.609988594762783,7.605890001053122,2.0014800002101243,11.502107157534349,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.5877866649021191
2007,8.2,121989.0,5,5,8990.0,1,0,0,0,1,4,1.8,9.103868127465667,7.604396348796338,2.1041341542702074,11.711686155715956,1.6094379124341003,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.5877866649021191
2006,12.3,247004.0,4,7,7750.0,1,0,0,0,1,6,3.3,8.955448122347393,7.603897968521881,2.509599262378372,12.417159809810972,1.3862943611198906,1.9459101490553132,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.791759469228055,1.1939224684724346
2022,8.6,8421.0,4,5,44990.0,1,0,0,0,1,4,2.0,10.714195521835219,7.611842399580417,2.151762203259462,9.038483865029992,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.6931471805599453
2015,8.3,258612.0,4,5,39995.0,0,1,0,0,1,4,3.0,10.596509725282923,7.608374474380783,2.1162555148025524,12.463084147955572,1.3862943611198906,1.6094379124341003,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,1.3862943611198906,1.0986122886681098
2010,7.4,143700.0,4,5,19999.0,1,0,0,0,1,6,3.0,9.903437551286085,7.605890001053122,2.0014800002101243,11.875483072067116,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.791759469228055,1.0986122886681098
2012,9.3,114364.0,4,5,15884.0,1,0,0,0,1,4,2.5,9.673067592251142,7.60688453121963,2.2300144001592104,11.647141623089336,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.9162907318741551
2015,7.0,132907.0,5,5,15800.0,1,0,0,0,1,4,1.7,9.667765219015058,7.608374474380783,1.9459101490553132,11.797404914495598,1.6094379124341003,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.5306282510621704
2016,7.6,101489.0,4,5,16888.0,1,0,0,0,1,4,1.8,9.734358589528156,7.60887062919126,2.028148247292285,11.527705697206814,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.5877866649021191
2019,6.2,73154.0,4,5,27990.0,1,0,0,0,1,4,1.6,10.2396025825095,7.610357618312838,1.824549292051046,11.2003220871132,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.47000362924573563
2017,7.8,177000.0,4,5,36999.0,1,0,0,0,1,6,3.0,10.518646164234097,7.6093665379542115,2.0541237336955462,12.083905011555967,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.791759469228055,1.0986122886681098
2016,6.1,68022.0,5,5,24950.0,1,0,0,0,1,4,1.8,10.124629101179664,7.60887062919126,1.8082887711792655,11.127586461245654,1.6094379124341003,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.5877866649021191
2021,7.9,43956.0,4,5,29900.0,1,0,0,0,1,4,2.0,10.305613759378778,7.611347717403621,2.066862759472976,10.690944412566814,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.6931471805599453
2019,7.4,59330.0,4,5,33990.0,1,0,0,0,1,4,2.5,10.433821642690162,7.610357618312838,2.0014800002101243,10.990870359252689,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.9162907318741551
2013,6.8,65952.0,5,5,17990.0,1,0,0,0,1,4,2.0,9.79757132694458,7.607381425639791,1.916922612182061,11.096682483690186,1.6094379124341003,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.6931471805599453
2017,9.4,86170.0,4,7,31969.0,1,0,0,0,1,4,2.8,10.372521962240313,7.6093665379542115,2.2407096892759584,11.364077368233813,1.3862943611198906,1.9459101490553132,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,1.0296194171811581
2018,5.6,36791.0,4,5,32990.0,1,0,0,0,1,4,1.4,10.403959764222627,7.609862200913554,1.7227665977411035,10.513008529028681,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.3364722366212129
2019,4.2,52631.0,4,5,36990.0,1,0,0,0,1,4,2.5,10.5184028848265,7.610357618312838,1.4350845252893227,10.871060578737334,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.9162907318741551
2020,4.7,57695.0,5,5,51490.0,1,0,0,0,1,4,2.5,10.849142893040186,7.61085279039525,1.547562508716013,10.962925793628768,1.6094379124341003,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.9162907318741551
2019,6.3,3888.0,4,5,30990.0,1,0,0,0,1,4,2.0,10.341419850781794,7.610357618312838,1.840549633397487,8.265650165580329,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.6931471805599453
2022,6.5,7395.0,4,5,44990.0,1,0,0,0,1,4,1.2,10.714195521835219,7.611842399580417,1.8718021769015913,8.9085593751449,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.1823215567939546
2015,9.8,158460.0,4,5,26990.0,1,0,0,0,1,4,2.5,10.20322170601205,7.608374474380783,2.2823823856765264,11.973257474519233,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.9162907318741551
2020,8.5,133185.0,4,5,52988.0,1,0,0,0,1,4,2.8,10.877820751804153,7.61085279039525,2.1400661634962708,11.799494418134536,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,1.0296194171811581
2013,8.5,55824.0,4,5,21490.0,1,0,0,0,1,4,2.0,9.975342989636555,7.607381425639791,2.1400661634962708,10.929959163426556,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.6931471805599453
2023,11.5,158.0,4,5,168888.0,1,0,0,0,1,8,4.4,12.036991052314495,7.612336837167746,2.4423470353692043,5.062595033026967,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,2.0794415416798357,1.4816045409242156
2014,7.4,129152.0,5,5,24995.0,0,1,0,0,1,4,2.0,10.12643108384767,7.607878073278507,2.0014800002101243,11.768745284273226,1.6094379124341003,1.6094379124341003,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,1.3862943611198906,0.6931471805599453
2012,7.4,157341.0,5,5,16990.0,1,0,0,0,1,4,1.8,9.740380214665977,7.60688453121963,2.0014800002101243,11.966170703525933,1.6094379124341003,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.5877866649021191
2019,4.7,50290.0,5,5,56990.0,1,0,0,0,1,4,2.5,10.950631092829045,7.610357618312838,1.547562508716013,10.825561529166011,1.6094379124341003,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.9162907318741551
2016,9.0,180163.0,4,7,30990.0,1,0,0,0,1,4,3.2,10.341419850781794,7.60887062919126,2.1972245773362196,12.10161727565983,1.3862943611198906,1.9459101490553132,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,1.1631508098056809
2018,8.7,164762.0,4,5,39990.0,1,0,0,0,1,5,3.2,10.596384701840863,7.609862200913554,2.163323025660538,12.012257287345,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.6094379124341003,1.1631508098056809
2021,6.8,18808.0,4,5,34990.0,1,0,0,0,1,4,1.6,10.462817585361734,7.611347717403621,1.916922612182061,9.842037590219906,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.47000362924573563
2008,7.7,165708.0,5,5,13995.0,1,0,0,0,1,4,1.8,9.546455401949554,7.60489448081162,2.0412203288596382,12.017982482273352,1.6094379124341003,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.5877866649021191
2014,5.8,92807.0,4,5,19990.0,0,1,0,0,1,4,2.0,9.902987427494446,7.607878073278507,1.7578579175523736,11.438277346963996,1.3862943611198906,1.6094379124341003,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,1.3862943611198906,0.6931471805599453
2016,5.1,64549.0,5,5,39880.0,1,0,0,0,1,4,2.0,10.593630224075774,7.60887062919126,1.62924053973028,11.075179904288019,1.6094379124341003,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.6931471805599453
2017,8.6,158811.0,4,7,27880.0,1,0,0,0,1,4,2.8,10.23566486487446,7.6093665379542115,2.151762203259462,11.97547009491756,1.3862943611198906,1.9459101490553132,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,1.0296194171811581
2013,8.5,102140.0,4,5,12777.0,1,0,0,0,1,4,2.4,9.455401958591324,7.607381425639791,2.1400661634962708,11.534099700201635,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.8754687373538999
2013,9.8,168700.0,4,5,10950.0,1,0,0,0,1,4,2.4,9.301094735244646,7.607381425639791,2.2823823856765264,12.03587726853406,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.8754687373538999
2018,5.5,115078.0,5,5,17990.0,1,0,0,0,1,4,1.5,9.79757132694458,7.609862200913554,1.7047480922384253,11.653365438300005,1.6094379124341003,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.4054651081081644
2015,9.5,190878.0,4,5,19995.0,1,0,0,0,1,6,3.6,9.90323752128092,7.608374474380783,2.2512917986064953,12.159389759489759,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.791759469228055,1.2809338454620642
2020,7.6,53429.0,4,5,26999.0,1,0,0,0,1,4,2.0,10.203555107263542,7.61085279039525,2.028148247292285,10.886108948699558,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.6931471805599453
2012,8.9,252148.0,4,7,13990.0,1,0,0,0,1,4,2.4,9.546098067659527,7.60688453121963,2.186051276738094,12.43777149568678,1.3862943611198906,1.9459101490553132,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.8754687373538999
2014,11.9,46097.0,2,5,89990.0,0,1,0,0,1,8,4.5,11.407453832027993,7.607878073278507,2.4765384001174837,10.738503150945302,0.6931471805599453,1.6094379124341003,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,2.0794415416798357,1.5040773967762742
2014,7.6,220912.0,4,5,12990.0,1,0,0,0,1,4,2.0,9.471935109664646,7.607878073278507,2.028148247292285,12.305519711155934,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.6931471805599453
2014,4.5,109384.0,4,5,29800.0,1,0,0,0,1,4,2.1,10.302263672493496,7.607878073278507,1.5040773967762742,11.602619905988918,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.7419373447293773
2016,6.7,129973.0,4,5,12990.0,1,0,0,0,1,4,1.8,9.471935109664646,7.60887062919126,1.9021075263969205,11.775082015558993,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.5877866649021191
2023,6.9,15.0,5,5,27490.0,1,0,0,1,0,4,1.5,10.221577581159291,7.612336837167746,1.9315214116032138,2.70805020110221,1.6094379124341003,1.6094379124341003,0.6931471805599453,0.0,0.0,0.6931471805599453,0.0,1.3862943611198906,0.4054651081081644
2019,5.8,25433.0,4,5,75880.0,1,0,0,0,1,4,2.0,11.23690842404895,7.610357618312838,1.7578579175523736,10.143802822358657,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.6931471805599453
2013,5.0,113870.0,5,5,16999.0,1,0,0,0,1,4,1.4,9.74090979777877,7.607381425639791,1.6094379124341003,11.642812725804651,1.6094379124341003,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.3364722366212129
2012,10.6,182092.0,4,5,14913.0,1,0,0,0,1,6,4.0,9.609988594762783,7.60688453121963,2.3608540011180215,12.112267332845118,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.791759469228055,1.3862943611198906
2011,6.5,187812.0,5,5,8995.0,1,0,0,0,1,4,1.4,9.104424146384634,7.606387389772652,1.8718021769015913,12.143196741478503,1.6094379124341003,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.3364722366212129
2016,8.8,84284.0,4,5,24880.0,1,0,0,0,1,4,2.0,10.121819546853116,7.60887062919126,2.174751721484161,11.341947327636698,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.6931471805599453
2022,3.8,15003.0,4,5,38990.0,1,0,0,0,1,3,1.5,10.571060481976643,7.611842399580417,1.33500106673234,9.616005460087013,1.3862943611198906,1.6094379124341003,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,1.0986122886681098,0.4054651081081644
